user_id,brake_wear_pct,tyre_tread_mm,battery_soh_pct,oil_quality_pct,last_service_date
USR_44797,75.9,4.01,74.6,57.4,2024-12-06
USR_44798,47.5,4.69,72.4,37.9,2024-10-20
USR_44799,38.7,4.93,88.7,55.9,2024-10-23
USR_44800,63.7,4.84,73.2,88.5,2024-05-04
USR_44801,11.3,3.13,100.0,76.2,2025-02-22
USR_44802,54.0,2.33,90.3,84.7,2025-05-30
USR_44803,26.8,3.25,67.8,78.1,2024-08-07
USR_44804,48.9,4.77,100.0,66.2,2025-03-19
USR_44805,29.3,2.87,79.4,17.4,2025-03-18
USR_44806,32.2,4.94,87.2,42.5,2025-05-31
USR_44807,43.5,5.49,87.8,41.4,2025-08-09
USR_44808,46.5,4.87,93.9,68.8,2025-10-07
USR_44809,72.6,4.95,87.3,48.0,2025-10-17
USR_44810,63.8,5.32,90.0,16.9,2024-10-29
USR_44811,48.4,4.31,81.5,57.9,2024-01-24
USR_44812,52.6,3.52,90.0,40.8,2024-08-06
USR_44813,76.8,3.28,100.0,55.0,2025-11-02
USR_44814,25.1,3.79,77.0,70.1,2025-10-03
USR_44815,67.9,0.5,75.1,41.1,2024-02-26
USR_44816,33.3,5.18,75.0,93.5,2024-09-10
USR_44817,32.7,2.3,79.4,67.3,2024-06-26
USR_44818,58.1,4.71,91.7,27.1,2025-07-15
USR_44819,48.1,4.52,77.4,65.2,2024-07-08
USR_44820,50.9,5.04,97.8,14.3,2024-02-28
USR_44821,37.2,2.62,88.0,97.9,2025-08-15
USR_44822,53.4,6.11,99.8,86.1,2025-09-02
USR_44823,21.0,1.81,70.2,19.8,2025-11-14
USR_44824,18.9,4.39,79.9,19.4,2024-03-27
USR_44825,19.2,7.11,79.5,82.1,2024-10-18
USR_44826,28.4,1.73,73.8,66.9,2024-06-25
USR_44827,39.6,3.17,78.0,63.6,2025-10-26
USR_44828,12.0,3.05,73.7,48.3,2025-05-12
USR_44829,27.5,0.99,93.3,65.2,2024-09-06
USR_44830,22.8,1.75,75.3,78.0,2024-11-12
USR_44831,38.4,3.44,83.1,93.7,2025-08-14
USR_44832,22.3,4.91,92.7,27.6,2024-12-02
USR_44833,34.5,2.69,80.2,83.3,2025-03-13
USR_44834,21.8,2.4,87.9,79.9,2024-07-19
USR_44835,46.5,2.17,87.0,85.1,2024-08-21
USR_44836,61.6,4.78,88.5,74.9,2025-09-10
USR_44837,51.7,4.3,84.2,23.5,2025-08-05
USR_44838,46.3,2.31,100.0,59.7,2025-06-17
USR_44839,41.5,2.11,85.4,49.9,2025-02-23
USR_44840,57.2,3.73,80.7,61.1,2025-06-03
USR_44841,15.3,7.68,88.2,34.0,2024-02-25
USR_44842,49.2,1.28,94.8,77.7,2024-09-23
USR_44843,46.1,5.65,71.0,52.9,2024-08-10
USR_44844,42.3,4.53,62.3,13.3,2024-09-26
USR_44845,42.5,4.66,78.4,50.3,2024-02-21
USR_44846,23.9,4.51,69.2,71.7,2024-03-30
USR_44847,64.2,4.85,92.4,89.0,2024-10-07
USR_44848,62.3,4.0,72.8,52.9,2025-01-27
USR_44849,36.0,6.29,81.5,79.0,2024-05-13
USR_44850,69.6,2.46,75.1,82.1,2024-11-01
USR_44851,32.2,1.52,92.3,46.5,2025-04-23
USR_44852,58.3,3.59,89.2,87.6,2025-11-09
USR_44853,34.3,4.79,80.5,66.4,2024-09-24
USR_44854,54.0,5.65,94.1,26.8,2025-04-07
USR_44855,28.5,4.93,78.1,86.6,2024-02-02
USR_44856,40.6,3.87,83.2,67.4,2024-10-05
USR_44857,57.7,5.64,85.8,41.8,2024-04-22
USR_44858,32.7,5.82,85.9,62.4,2024-08-07
USR_44859,78.3,2.6,94.8,86.3,2024-07-15
USR_44860,30.9,8.0,69.4,31.1,2025-08-13
USR_44861,39.5,2.85,90.1,32.3,2024-09-02
USR_44862,36.1,7.89,90.5,69.0,2025-02-27
USR_44863,29.8,3.44,77.4,32.6,2025-06-05
USR_44864,78.8,3.23,85.7,24.2,2024-05-09
USR_44865,59.9,5.11,78.8,55.7,2024-06-27
USR_44866,16.4,5.48,74.4,34.0,2024-06-03
USR_44867,56.8,3.59,97.5,80.9,2025-02-25
USR_44868,26.2,7.34,93.8,94.6,2025-04-29
USR_44869,65.4,1.79,84.0,60.0,2024-08-22
USR_44870,38.0,5.95,72.4,11.3,2025-12-10
USR_44871,52.6,6.54,87.7,51.6,2024-04-10
USR_44872,14.4,2.93,97.2,69.1,2024-10-12
USR_44873,73.9,1.85,98.2,80.8,2025-01-22
USR_44874,43.2,4.73,65.1,71.7,2025-12-09
USR_44875,15.1,1.16,81.8,72.4,2024-05-27
USR_44876,23.7,4.91,75.9,98.5,2025-05-25
USR_44877,21.0,3.54,66.1,85.6,2024-02-07
USR_44878,26.3,6.46,68.7,69.1,2025-12-05
USR_44879,35.4,3.48,88.6,70.9,2025-06-24
USR_44880,11.3,5.61,77.9,46.6,2025-01-22
USR_44881,71.5,5.54,81.9,14.4,2025-04-30
USR_44882,56.9,4.13,80.4,71.7,2025-07-23
USR_44883,57.1,3.96,86.8,82.1,2024-09-29
USR_44884,21.6,5.41,92.2,28.9,2025-03-14
USR_44885,55.1,5.53,87.7,18.7,2024-02-09
USR_44886,19.6,4.22,89.7,62.2,2025-03-15
USR_44887,15.6,3.21,100.0,21.2,2024-08-20
USR_44888,42.0,3.49,64.1,76.3,2024-09-24
USR_44889,28.7,6.07,83.4,90.0,2025-10-18
USR_44890,24.7,3.66,88.6,61.4,2025-08-08
USR_44891,47.3,3.38,69.7,17.0,2024-03-11
USR_44892,33.8,4.78,82.9,12.0,2025-09-25
USR_44893,50.4,3.43,75.4,43.7,2025-11-29
USR_44894,27.4,3.19,75.7,46.4,2024-07-19
USR_44895,57.7,1.01,100.0,45.1,2024-06-24
USR_44896,7.4,4.38,84.6,12.3,2025-01-12
USR_44897,54.7,3.62,99.3,17.6,2024-02-14
USR_44898,22.2,2.27,89.1,90.8,2025-03-27
USR_44899,30.0,8.0,95.3,41.8,2025-09-12
USR_44900,17.0,3.26,83.4,30.4,2025-08-20
USR_44901,42.9,4.8,68.5,93.6,2024-10-02
USR_44902,25.0,4.17,71.5,71.0,2025-08-14
USR_44903,35.2,5.2,95.0,73.8,2025-10-14
USR_44904,82.0,1.88,65.8,61.9,2025-11-08
USR_44905,44.1,4.31,80.3,92.6,2025-10-21
USR_44906,54.1,2.28,88.4,90.9,2024-09-25
USR_44907,27.2,1.91,85.5,32.2,2024-05-16
USR_44908,35.9,3.27,94.4,28.7,2025-07-29
USR_44909,13.0,2.9,79.6,84.4,2024-09-23
USR_44910,37.0,1.43,78.4,85.9,2024-03-22
USR_44911,12.3,2.19,83.2,35.8,2024-02-20
USR_44912,34.2,3.41,90.6,42.0,2024-11-06
USR_44913,35.7,6.46,100.0,91.9,2025-03-01
USR_44914,57.7,6.25,91.4,62.0,2025-09-14
USR_44915,23.1,3.06,79.0,45.5,2024-06-09
USR_44916,43.5,3.01,75.0,72.5,2024-09-14
USR_44917,69.7,6.67,80.3,96.2,2025-09-21
USR_44918,40.3,2.44,89.3,95.6,2024-01-27
USR_44919,73.2,3.19,100.0,11.1,2024-09-13
USR_44920,49.6,3.18,86.4,76.3,2025-10-06
USR_44921,56.8,1.75,91.5,12.4,2024-12-01
USR_44922,26.4,5.01,90.5,61.7,2024-10-17
USR_44923,73.3,2.19,92.2,97.9,2025-11-14
USR_44924,15.4,6.82,76.2,39.4,2024-08-06
USR_44925,50.2,4.31,80.3,53.6,2025-02-19
USR_44926,35.2,2.97,86.7,84.8,2024-08-12
USR_44927,29.2,5.04,94.7,20.6,2025-03-12
USR_44928,31.4,6.3,72.9,65.1,2024-06-22
USR_44929,47.9,3.25,93.9,92.4,2025-01-15
USR_44930,14.5,3.79,94.2,57.0,2025-05-08
USR_44931,49.1,6.48,81.2,93.1,2024-09-17
USR_44932,27.4,5.82,61.4,69.8,2024-05-04
USR_44933,48.5,4.24,87.7,89.6,2025-12-04
USR_44934,47.2,0.84,75.9,99.0,2025-11-01
USR_44935,59.7,3.0,64.6,58.9,2025-07-14
USR_44936,29.1,0.5,93.8,69.1,2024-03-17
USR_44937,20.2,4.4,81.8,18.8,2025-03-23
USR_44938,47.6,5.01,96.0,90.6,2024-12-07
USR_44939,20.4,6.77,77.5,27.3,2024-04-10
USR_44940,63.4,4.2,82.1,71.9,2025-07-05
USR_44941,61.8,4.87,82.9,68.9,2025-12-06
USR_44942,68.2,6.25,86.0,16.1,2025-01-19
USR_44943,21.5,4.35,82.6,93.4,2024-02-07
USR_44944,24.5,5.28,92.5,10.5,2024-09-13
USR_44945,27.8,2.86,79.8,64.3,2025-03-21
USR_44946,64.8,1.74,84.1,78.5,2024-10-24
USR_44947,24.0,5.5,99.7,33.1,2024-05-17
USR_44948,18.9,4.71,78.2,37.5,2024-09-05
USR_44949,47.1,5.55,99.4,62.9,2024-07-27
USR_44950,31.4,2.77,78.0,35.6,2024-08-31
USR_44951,51.1,4.03,94.5,62.7,2024-07-25
USR_44952,47.3,5.6,68.1,16.8,2024-08-26
USR_44953,33.8,5.43,79.7,77.9,2024-06-06
USR_44954,70.3,1.96,77.7,13.2,2025-07-01
USR_44955,19.9,4.51,94.9,44.8,2025-06-18
USR_44956,30.0,1.64,93.3,15.8,2025-11-24
USR_44957,21.0,4.14,73.6,18.4,2024-03-01
USR_44958,30.2,2.75,89.9,66.5,2025-01-03
USR_44959,38.7,3.15,72.4,72.4,2025-11-14
USR_44960,22.9,4.71,98.2,71.2,2025-11-10
USR_44961,40.2,0.56,81.9,55.1,2025-10-07
USR_44962,34.0,2.31,68.6,41.3,2024-08-06
USR_44963,36.6,4.75,68.7,77.9,2025-04-27
USR_44964,43.2,3.67,94.3,70.5,2024-04-10
USR_44965,50.0,2.64,78.4,58.5,2024-06-08
USR_44966,60.4,5.73,84.1,20.8,2025-03-22
USR_44967,64.8,3.46,100.0,96.4,2024-02-15
USR_44968,54.4,2.68,90.5,26.1,2024-06-07
USR_44969,56.6,4.02,91.5,91.9,2024-07-24
USR_44970,29.7,4.55,92.6,48.8,2025-05-15
USR_44971,38.5,4.29,87.2,99.8,2024-05-04
USR_44972,49.4,2.43,87.7,41.1,2025-04-14
USR_44973,45.0,3.06,82.2,44.9,2025-03-24
USR_44974,42.1,5.54,78.8,65.7,2024-08-03
USR_44975,43.9,4.92,100.0,47.5,2025-08-27
USR_44976,25.3,3.48,83.3,14.8,2025-03-03
USR_44977,71.9,1.79,94.5,34.7,2024-01-23
USR_44978,43.5,5.89,73.4,50.0,2024-08-28
USR_44979,63.1,6.34,88.2,37.0,2024-05-13
USR_44980,24.0,2.5,96.9,43.7,2025-10-31
USR_44981,21.5,3.31,87.6,65.4,2025-07-29
USR_44982,18.6,4.79,83.4,59.2,2025-04-18
USR_44983,25.2,2.05,85.4,80.3,2024-07-21
USR_44984,48.8,0.84,86.2,83.4,2024-03-30
USR_44985,30.6,2.27,100.0,38.4,2024-08-14
USR_44986,55.7,6.96,83.7,89.1,2025-09-29
USR_44987,28.9,2.58,97.3,87.4,2025-03-30
USR_44988,34.9,2.65,100.0,64.0,2025-01-10
USR_44989,33.4,5.97,95.4,57.5,2024-10-12
USR_44990,17.9,2.59,81.0,80.5,2024-09-18
USR_44991,84.5,2.1,72.4,80.4,2024-12-17
USR_44992,54.5,0.78,78.0,10.9,2025-02-06
USR_44993,29.5,3.26,89.4,52.5,2024-10-16
USR_44994,18.5,5.17,94.5,77.0,2025-01-24
USR_44995,20.6,6.5,80.5,58.7,2024-11-26
USR_44996,21.7,8.0,87.0,72.8,2025-09-26
USR_44997,58.5,6.3,83.5,71.8,2024-02-26
USR_44998,55.1,3.75,82.9,35.7,2025-07-19
USR_44999,54.8,4.93,86.8,78.6,2024-04-27
USR_45000,29.5,2.63,80.4,73.5,2024-03-05
USR_45001,21.9,3.13,86.5,40.5,2024-08-19
USR_45002,73.3,5.7,74.0,93.3,2024-05-14
USR_45003,18.7,3.58,62.1,13.8,2024-12-09
USR_45004,32.3,3.79,68.9,79.3,2025-05-30
USR_45005,58.4,3.33,82.4,33.6,2024-08-13
USR_45006,29.0,5.83,74.7,65.9,2025-10-04
USR_45007,31.6,6.25,81.3,41.3,2024-03-26
USR_45008,58.8,5.2,84.9,51.1,2024-10-12
USR_45009,30.0,4.14,74.7,26.0,2024-12-23
USR_45010,13.8,5.79,93.4,19.9,2025-08-01
USR_45011,58.6,2.41,80.3,24.3,2025-08-27
USR_45012,41.8,4.47,80.2,99.7,2024-10-03
USR_45013,17.5,1.89,97.0,38.8,2024-02-19
USR_45014,29.0,5.19,82.6,41.3,2025-10-10
USR_45015,24.0,5.73,82.5,76.8,2025-10-01
USR_45016,24.0,3.98,87.9,51.8,2024-04-17
USR_45017,52.3,5.36,92.0,83.9,2025-06-07
USR_45018,14.1,6.17,81.4,37.8,2024-08-13
USR_45019,63.6,2.12,79.6,66.8,2024-10-16
USR_45020,32.9,3.52,90.9,39.8,2025-11-03
USR_45021,32.4,6.87,75.7,48.8,2024-12-29
USR_45022,39.6,2.43,97.0,96.9,2024-02-17
USR_45023,51.8,4.87,87.5,25.8,2025-05-14
USR_45024,35.9,3.83,77.3,75.5,2024-06-06
USR_45025,36.3,4.64,85.6,32.5,2025-09-03
USR_45026,51.3,0.51,78.2,23.2,2025-08-07
USR_45027,42.8,3.16,96.1,39.7,2025-05-05
USR_45028,34.4,0.5,78.3,38.4,2025-08-14
USR_45029,34.8,4.44,82.8,24.7,2024-03-05
USR_45030,44.0,3.02,87.7,56.5,2024-05-27
USR_45031,43.6,5.76,78.6,43.3,2024-10-23
USR_45032,48.1,3.51,98.8,91.6,2024-05-06
USR_45033,36.8,3.04,76.3,37.5,2024-05-25
USR_45034,35.5,3.68,83.5,21.6,2024-04-07
USR_45035,45.2,4.59,69.5,19.0,2025-09-04
USR_45036,52.8,1.75,86.7,18.6,2025-10-26
USR_45037,32.5,2.78,89.8,59.7,2024-09-06
USR_45038,42.6,4.94,91.5,43.8,2024-09-29
USR_45039,33.6,4.16,100.0,77.6,2025-06-24
USR_45040,62.0,4.45,90.2,48.7,2025-02-23
USR_45041,52.9,4.38,84.4,14.0,2024-05-14
USR_45042,68.8,1.82,67.5,49.0,2025-02-25
USR_45043,44.4,4.99,90.8,28.7,2024-02-08
USR_45044,58.1,2.02,92.9,48.4,2024-09-24
USR_45045,53.7,4.08,93.1,10.1,2025-04-12
USR_45046,18.0,2.23,94.8,61.8,2024-07-30
USR_45047,10.5,3.72,84.4,34.7,2025-11-16
USR_45048,17.0,0.5,90.8,78.8,2024-02-26
USR_45049,28.1,6.5,89.9,34.8,2024-10-17
USR_45050,65.9,2.67,97.9,96.7,2025-03-23
USR_45051,22.1,4.2,82.8,63.8,2025-06-07
USR_45052,46.1,4.5,77.0,94.7,2025-06-16
USR_45053,39.4,7.52,98.5,16.4,2025-04-04
USR_45054,27.0,2.99,86.8,71.1,2024-04-05
USR_45055,46.6,4.92,84.1,32.4,2024-11-04
USR_45056,41.4,6.32,100.0,26.4,2024-04-05
USR_45057,23.4,3.6,65.5,22.7,2025-01-19
USR_45058,21.7,4.85,81.4,98.0,2025-02-01
USR_45059,71.7,6.0,84.7,39.8,2024-04-01
USR_45060,65.8,4.52,87.1,49.0,2025-11-19
USR_45061,28.0,5.05,67.3,30.9,2025-09-13
USR_45062,46.8,2.3,82.4,34.9,2025-12-10
USR_45063,13.8,4.22,92.9,16.6,2025-06-04
USR_45064,19.4,5.61,91.5,63.7,2024-12-31
USR_45065,38.2,3.2,83.7,62.1,2024-01-22
USR_45066,37.6,3.85,79.4,60.5,2024-02-04
USR_45067,41.0,4.01,92.4,25.4,2025-02-03
USR_45068,33.7,6.08,93.9,80.8,2025-01-14
USR_45069,22.7,3.87,98.3,87.1,2024-10-27
USR_45070,59.0,4.3,100.0,14.0,2025-02-06
USR_45071,40.9,4.65,78.1,79.0,2024-12-31
USR_45072,45.7,3.6,52.1,81.5,2025-09-09
USR_45073,52.2,2.43,68.9,58.5,2025-07-06
USR_45074,54.8,1.36,73.7,90.0,2025-02-28
USR_45075,55.4,4.41,79.5,15.3,2024-04-10
USR_45076,49.1,6.06,93.4,59.4,2024-02-07
USR_45077,25.8,2.58,83.1,68.3,2025-04-15
USR_45078,19.7,4.54,100.0,72.4,2024-02-27
USR_45079,62.7,4.4,99.1,38.2,2025-06-11
USR_45080,52.9,1.72,89.4,72.2,2024-08-12
USR_45081,32.0,3.35,95.9,35.8,2024-10-04
USR_45082,37.0,2.82,82.0,97.4,2025-09-14
USR_45083,31.2,7.36,79.0,79.6,2024-11-20
USR_45084,14.4,3.96,96.4,69.5,2024-08-09
USR_45085,69.4,4.91,100.0,26.5,2025-05-05
USR_45086,52.4,3.62,82.3,60.9,2025-09-01
USR_45087,34.7,3.05,90.9,91.6,2024-11-08
USR_45088,35.3,5.58,85.1,82.4,2025-09-01
USR_45089,16.3,3.8,93.0,23.1,2024-02-19
USR_45090,52.6,4.24,94.7,48.3,2025-11-24
USR_45091,27.0,5.19,95.4,86.9,2025-01-05
USR_45092,21.5,3.26,94.3,22.2,2025-02-18
USR_45093,25.8,6.64,94.9,12.9,2025-07-04
USR_45094,21.2,4.67,64.8,82.9,2024-05-24
USR_45095,46.7,1.46,73.6,27.7,2024-06-25
USR_45096,36.0,1.96,89.6,22.5,2024-04-12
USR_45097,64.8,3.21,89.7,24.7,2024-06-06
USR_45098,46.9,5.3,67.4,43.2,2025-06-30
USR_45099,48.0,2.99,100.0,52.9,2024-07-02
USR_45100,65.5,3.77,77.0,43.4,2024-12-12
USR_45101,59.8,3.56,83.7,58.1,2025-01-28
USR_45102,38.5,2.87,90.4,80.2,2025-12-05
USR_45103,47.7,4.03,58.9,71.6,2024-12-11
USR_45104,46.5,3.82,90.5,76.5,2025-05-09
USR_45105,29.7,2.21,81.6,21.8,2024-06-05
USR_45106,37.1,3.27,64.3,94.4,2025-10-31
USR_45107,23.5,3.45,75.9,15.9,2025-03-04
USR_45108,13.6,7.79,73.0,28.9,2025-05-04
USR_45109,46.2,2.61,92.8,13.9,2025-07-08
USR_45110,52.3,4.92,84.2,58.3,2024-05-26
USR_45111,32.5,2.32,74.6,62.9,2025-06-27
USR_45112,73.6,4.49,85.2,22.3,2025-03-22
USR_45113,14.0,5.53,72.1,28.9,2025-03-29
USR_45114,40.4,6.64,77.8,67.3,2025-03-21
USR_45115,11.8,7.73,71.5,83.3,2025-10-24
USR_45116,34.5,5.62,94.3,93.7,2025-04-15
USR_45117,81.2,3.09,79.3,42.0,2025-02-27
USR_45118,41.3,2.52,92.1,56.1,2025-02-09
USR_45119,57.4,3.0,90.6,12.5,2024-07-14
USR_45120,51.8,0.92,86.6,94.0,2025-05-26
USR_45121,34.2,3.87,77.8,73.8,2025-06-06
USR_45122,49.8,3.69,88.8,53.7,2025-01-09
USR_45123,54.8,7.47,66.4,87.7,2025-07-25
USR_45124,30.9,4.21,86.9,23.2,2025-11-11
USR_45125,56.8,1.82,74.1,88.5,2024-09-03
USR_45126,46.2,5.05,91.0,68.2,2025-12-05
USR_45127,17.7,6.02,91.0,46.2,2024-09-29
USR_45128,34.9,3.56,100.0,44.6,2025-07-29
USR_45129,28.9,5.3,88.7,58.3,2025-06-27
USR_45130,41.6,5.38,89.0,19.3,2024-03-24
USR_45131,32.8,5.65,86.6,42.5,2025-06-10
USR_45132,47.2,4.21,82.8,23.9,2025-11-06
USR_45133,26.3,2.77,83.2,20.4,2024-10-07
USR_45134,56.6,2.99,100.0,98.6,2024-07-10
USR_45135,34.8,4.95,91.5,38.5,2024-12-03
USR_45136,60.7,4.15,83.9,83.6,2024-04-11
USR_45137,23.9,4.67,58.8,41.6,2024-05-14
USR_45138,8.1,4.66,94.2,49.8,2024-10-04
USR_45139,39.0,3.99,83.9,33.9,2025-03-08
USR_45140,49.6,8.0,96.4,19.8,2024-01-17
USR_45141,16.9,4.64,100.0,80.8,2024-10-23
USR_45142,46.5,8.0,59.7,93.1,2024-06-23
USR_45143,43.0,3.98,87.5,61.9,2025-07-11
USR_45144,65.4,2.27,86.3,99.7,2025-10-11
USR_45145,26.2,2.9,81.4,12.1,2024-12-10
USR_45146,28.1,5.61,80.2,80.6,2024-03-25
USR_45147,12.4,2.44,65.0,30.0,2025-01-05
USR_45148,24.6,5.07,80.8,62.7,2025-12-08
USR_45149,35.2,4.94,74.7,16.8,2025-06-15
USR_45150,53.2,5.63,83.4,15.5,2024-08-27
USR_45151,44.0,2.17,95.9,59.5,2024-07-09
USR_45152,9.3,5.35,91.0,76.9,2024-09-04
USR_45153,38.7,5.8,83.5,84.2,2025-04-02
USR_45154,39.0,1.13,74.4,17.5,2025-05-18
USR_45155,37.6,7.35,89.8,78.6,2024-10-07
USR_45156,42.4,5.75,90.7,68.0,2025-05-05
USR_45157,29.0,2.93,69.5,36.6,2024-06-16
USR_45158,53.3,4.8,91.3,56.7,2025-09-06
USR_45159,61.1,4.45,61.7,42.7,2024-04-18
USR_45160,56.9,4.3,83.8,30.4,2025-07-29
USR_45161,38.8,3.78,90.9,85.5,2025-07-20
USR_45162,34.3,5.42,73.6,63.8,2024-06-15
USR_45163,61.0,5.04,71.4,19.0,2024-05-02
USR_45164,19.1,4.37,85.7,71.7,2024-02-06
USR_45165,27.4,5.01,94.6,27.2,2025-10-29
USR_45166,49.0,6.34,89.3,26.4,2024-10-17
USR_45167,63.0,2.61,95.5,37.5,2024-08-25
USR_45168,56.2,6.45,65.5,44.6,2025-05-07
USR_45169,9.2,4.71,85.9,91.6,2024-09-29
USR_45170,70.1,3.32,78.9,91.7,2025-01-05
USR_45171,23.9,4.94,75.6,62.4,2025-01-20
USR_45172,28.8,3.39,71.9,90.0,2025-08-02
USR_45173,46.9,2.33,78.3,20.9,2025-12-06
USR_45174,30.8,3.99,100.0,62.0,2025-03-11
USR_45175,41.4,3.44,79.7,47.9,2025-07-15
USR_45176,24.2,4.63,87.7,80.0,2024-05-30
USR_45177,40.9,3.99,86.3,79.3,2024-05-18
USR_45178,57.7,3.86,81.1,60.0,2025-08-17
USR_45179,41.8,4.86,97.4,84.7,2025-09-18
USR_45180,29.1,8.0,100.0,94.8,2025-12-02
USR_45181,37.4,5.99,75.0,18.8,2025-04-26
USR_45182,44.1,4.48,79.3,38.2,2025-05-02
USR_45183,18.3,0.5,89.0,96.4,2025-09-10
USR_45184,71.5,5.43,69.0,74.3,2024-07-13
USR_45185,11.5,3.5,65.5,85.7,2025-09-30
USR_45186,25.6,4.87,79.5,89.4,2025-11-11
USR_45187,26.2,3.25,72.7,18.6,2025-01-30
USR_45188,34.6,3.22,92.6,64.9,2024-11-16
USR_45189,58.3,1.21,78.2,31.6,2024-11-27
USR_45190,58.5,3.72,80.6,50.6,2025-10-01
USR_45191,26.5,3.02,67.1,94.7,2025-04-02
USR_45192,40.2,2.82,91.0,52.9,2025-04-25
USR_45193,25.5,4.37,90.9,65.8,2025-10-01
USR_45194,45.9,4.37,100.0,77.9,2025-05-23
USR_45195,18.0,2.81,95.4,61.1,2025-03-23
USR_45196,38.9,8.0,93.2,22.4,2024-12-25
USR_45197,60.5,4.32,93.2,10.7,2024-02-07
USR_45198,51.5,3.05,83.3,92.6,2024-10-06
USR_45199,39.3,1.11,74.1,78.7,2024-11-01
USR_45200,53.9,4.64,97.7,63.2,2024-06-10
USR_45201,54.9,4.88,82.3,27.9,2025-03-18
USR_45202,59.3,2.0,93.9,82.4,2024-01-20
USR_45203,43.8,5.87,86.9,51.2,2025-06-25
USR_45204,45.7,3.3,72.3,43.8,2024-05-14
USR_45205,51.8,5.26,97.0,13.4,2024-04-11
USR_45206,27.9,3.15,76.4,78.5,2024-01-21
USR_45207,25.4,4.26,83.0,24.9,2024-11-12
USR_45208,30.8,2.78,77.8,94.4,2024-04-16
USR_45209,28.3,4.67,86.8,29.9,2025-04-13
USR_45210,46.8,5.24,83.6,43.4,2025-10-29
USR_45211,28.7,4.43,78.9,95.7,2025-09-21
USR_45212,37.1,2.74,86.4,49.7,2024-08-16
USR_45213,23.9,4.13,100.0,81.3,2025-08-12
USR_45214,29.1,3.88,92.7,46.4,2025-06-21
USR_45215,23.0,5.08,87.7,80.8,2024-09-02
USR_45216,24.6,5.51,85.9,92.4,2025-10-26
USR_45217,20.6,3.21,88.9,37.3,2024-08-26
USR_45218,20.0,4.73,96.7,95.4,2025-11-14
USR_45219,47.4,4.5,82.3,40.8,2025-06-01
USR_45220,39.8,4.58,82.0,92.6,2024-10-20
USR_45221,35.8,3.73,72.8,54.3,2024-07-28
USR_45222,28.6,4.53,66.3,44.5,2024-11-06
USR_45223,36.5,6.69,86.4,91.2,2025-04-18
USR_45224,35.2,2.84,68.2,75.9,2025-01-17
USR_45225,23.8,5.16,70.8,51.7,2025-02-03
USR_45226,57.0,2.46,74.1,88.6,2025-03-15
USR_45227,23.8,3.08,97.2,27.7,2025-09-03
USR_45228,29.6,5.66,83.5,61.1,2024-11-05
USR_45229,55.5,3.63,95.6,19.3,2025-04-16
USR_45230,24.0,7.53,75.5,19.0,2025-11-18
USR_45231,67.7,3.84,81.3,67.5,2024-02-19
USR_45232,30.8,5.6,77.9,88.0,2025-07-26
USR_45233,23.3,4.03,73.2,31.5,2025-04-26
USR_45234,45.1,3.58,89.3,44.6,2024-11-19
USR_45235,28.2,3.39,72.3,18.7,2025-08-12
USR_45236,38.0,2.38,75.9,98.3,2024-09-06
USR_45237,16.6,2.72,79.4,80.6,2025-05-07
USR_45238,40.1,5.05,100.0,61.6,2024-08-25
USR_45239,25.0,1.84,88.6,25.2,2024-07-03
USR_45240,17.3,5.7,80.2,31.1,2025-04-13
USR_45241,60.4,3.87,79.2,85.9,2024-08-09
USR_45242,82.2,3.9,89.2,37.3,2024-11-18
USR_45243,48.2,2.41,81.9,69.3,2025-07-03
USR_45244,47.9,1.52,80.2,94.1,2025-07-03
USR_45245,29.4,3.79,77.1,92.0,2025-04-13
USR_45246,19.1,6.43,85.9,38.5,2024-01-26
USR_45247,33.1,5.22,100.0,43.5,2024-01-19
USR_45248,36.4,4.45,96.9,44.7,2025-05-29
USR_45249,41.8,3.47,95.4,83.4,2024-09-05
USR_45250,43.1,5.26,100.0,74.4,2024-10-25
USR_45251,41.6,6.16,80.0,84.2,2024-09-18
USR_45252,48.6,5.79,93.3,87.4,2025-08-10
USR_45253,31.5,5.72,76.9,77.2,2025-05-21
USR_45254,27.4,3.86,92.7,46.5,2024-06-02
USR_45255,85.9,2.42,82.5,43.0,2025-02-06
USR_45256,49.3,2.77,88.1,25.4,2025-10-23
USR_45257,32.8,2.73,100.0,74.0,2025-04-29
USR_45258,50.2,2.09,87.1,43.8,2025-08-05
USR_45259,30.2,4.82,82.5,90.1,2024-12-01
USR_45260,50.4,4.84,77.1,60.6,2024-12-21
USR_45261,60.5,5.15,85.9,83.4,2025-09-01
USR_45262,49.8,4.57,71.3,41.5,2025-06-24
USR_45263,68.3,3.95,85.2,63.0,2025-01-06
USR_45264,33.3,5.11,83.2,88.2,2025-12-03
USR_45265,46.2,2.96,100.0,42.0,2024-09-08
USR_45266,27.1,4.1,86.0,72.8,2024-02-12
USR_45267,33.1,5.17,81.1,28.8,2025-08-16
USR_45268,30.1,7.86,100.0,29.0,2024-11-10
USR_45269,64.9,4.94,65.7,70.8,2025-07-09
USR_45270,27.9,4.31,87.0,52.5,2025-11-08
USR_45271,50.1,2.64,81.8,28.8,2025-10-20
USR_45272,30.0,6.49,85.9,66.8,2025-05-24
USR_45273,25.1,5.48,85.9,61.2,2025-03-19
USR_45274,59.5,5.61,81.4,66.0,2025-03-11
USR_45275,30.7,4.59,86.8,52.6,2025-06-11
USR_45276,23.9,3.51,84.5,60.8,2024-10-12
USR_45277,37.8,4.72,78.8,15.1,2025-08-20
