user_id,age,annual_mileage,night_driving_pct,weekend_driving_pct,fatigue_score,assigned_village
USR_38760,72,8644,0.11,0.27,6.9,safe_commuters
USR_38761,25,7583,0.102,0.273,6.6,safe_commuters
USR_38762,72,3077,0.228,0.148,2.0,weekend_warriors
USR_38763,84,4338,0.213,0.241,2.3,weekend_warriors
USR_38764,74,23535,0.3,0.061,0.7,safe_commuters
USR_38765,64,6513,0.144,0.209,0.6,safe_commuters
USR_38766,73,10740,0.014,0.319,6.2,safe_commuters
USR_38767,28,3257,0.104,0.25,2.9,weekend_warriors
USR_38768,35,6397,0.024,0.351,0.5,safe_commuters
USR_38769,32,3680,0.309,0.0,1.8,weekend_warriors
USR_38770,40,5761,0.126,0.315,0.2,safe_commuters
USR_38771,68,13962,0.562,0.377,0.7,night_owls
USR_38772,59,8518,0.019,0.244,1.6,safe_commuters
USR_38773,57,11460,0.145,0.125,0.3,safe_commuters
USR_38774,37,3329,0.004,0.196,2.3,weekend_warriors
USR_38775,39,14367,0.254,0.294,2.2,safe_commuters
USR_38776,38,15831,0.171,0.194,2.1,safe_commuters
USR_38777,68,3327,0.098,0.346,3.0,weekend_warriors
USR_38778,82,23414,0.005,0.226,4.3,safe_commuters
USR_38779,79,10022,0.095,0.31,4.4,safe_commuters
USR_38780,48,5107,0.1,0.313,10.0,safe_commuters
USR_38781,66,9591,0.235,0.463,3.0,safe_commuters
USR_38782,74,4346,0.059,0.242,2.2,weekend_warriors
USR_38783,24,7310,0.149,0.32,3.4,young_pros
USR_38784,29,16550,0.138,0.397,3.5,safe_commuters
USR_38785,70,5579,0.533,0.204,3.0,night_owls
USR_38786,34,14405,0.028,0.322,2.2,safe_commuters
USR_38787,31,4433,0.136,0.257,1.3,weekend_warriors
USR_38788,73,11324,0.102,0.277,2.6,safe_commuters
USR_38789,59,23965,0.084,0.324,0.3,safe_commuters
USR_38790,20,4574,0.189,0.321,10.0,young_pros
USR_38791,72,11844,0.301,0.267,3.7,night_owls
USR_38792,27,12391,0.26,0.235,3.6,safe_commuters
USR_38793,68,15705,0.322,0.633,5.9,night_owls
USR_38794,53,23984,0.533,0.175,4.6,night_owls
USR_38795,70,8984,0.061,0.258,2.4,safe_commuters
USR_38796,18,11708,0.099,0.097,0.4,young_pros
USR_38797,48,4626,0.016,0.405,3.6,weekend_warriors
USR_38798,78,7089,0.068,0.269,2.1,safe_commuters
USR_38799,21,23314,0.023,0.339,10.0,young_pros
USR_38800,83,10940,0.153,0.144,2.4,safe_commuters
USR_38801,24,8085,0.412,0.388,2.9,young_pros
USR_38802,76,18932,0.118,0.265,4.0,safe_commuters
USR_38803,58,9199,0.234,0.348,1.0,safe_commuters
USR_38804,75,2675,0.333,0.372,8.6,weekend_warriors
USR_38805,42,6700,0.281,0.278,2.1,safe_commuters
USR_38806,83,14970,0.073,0.201,3.0,safe_commuters
USR_38807,35,12088,0.373,0.161,1.7,night_owls
USR_38808,59,7695,0.137,0.367,3.8,safe_commuters
USR_38809,44,9057,0.07,0.381,6.1,safe_commuters
USR_38810,66,26671,0.23,0.179,3.4,safe_commuters
USR_38811,32,10698,0.499,0.197,2.6,night_owls
USR_38812,68,1624,0.221,0.263,2.4,weekend_warriors
USR_38813,19,3649,0.475,0.317,0.6,young_pros
USR_38814,77,4406,0.263,0.196,3.1,weekend_warriors
USR_38815,39,11936,0.145,0.278,3.7,safe_commuters
USR_38816,51,7137,0.106,0.273,2.3,safe_commuters
USR_38817,79,7645,0.005,0.43,10.0,safe_commuters
USR_38818,38,12577,0.299,0.316,1.8,safe_commuters
USR_38819,58,6388,0.075,0.404,3.1,safe_commuters
USR_38820,74,22174,0.263,0.241,0.7,safe_commuters
USR_38821,74,7221,0.188,0.186,5.0,safe_commuters
USR_38822,65,7581,0.091,0.291,2.4,safe_commuters
USR_38823,48,2977,0.106,0.164,0.7,weekend_warriors
USR_38824,49,7714,0.138,0.157,5.5,safe_commuters
USR_38825,81,4044,0.264,0.248,1.6,weekend_warriors
USR_38826,30,6536,0.053,0.211,2.6,safe_commuters
USR_38827,45,10541,0.158,0.254,1.0,safe_commuters
USR_38828,57,10382,0.022,0.181,6.3,safe_commuters
USR_38829,19,7775,0.397,0.329,3.8,young_pros
USR_38830,19,6082,0.003,0.245,5.3,young_pros
USR_38831,22,3659,0.354,0.282,4.3,young_pros
USR_38832,34,6004,0.187,0.215,3.8,safe_commuters
USR_38833,60,7124,0.013,0.416,4.8,safe_commuters
USR_38834,46,2204,0.094,0.395,4.6,weekend_warriors
USR_38835,38,6273,0.023,0.188,2.3,safe_commuters
USR_38836,77,16841,0.03,0.134,0.6,safe_commuters
USR_38837,81,7492,0.102,0.279,0.6,safe_commuters
USR_38838,37,18619,0.098,0.137,4.4,safe_commuters
USR_38839,20,12975,0.076,0.209,0.7,young_pros
USR_38840,43,4397,0.332,0.146,4.0,weekend_warriors
USR_38841,54,6590,0.091,0.311,3.3,safe_commuters
USR_38842,68,14984,0.089,0.233,0.5,safe_commuters
USR_38843,53,30501,0.028,0.218,4.0,safe_commuters
USR_38844,59,7442,0.024,0.23,1.8,safe_commuters
USR_38845,51,5230,0.036,0.278,0.9,safe_commuters
USR_38846,81,8009,0.105,0.201,1.5,safe_commuters
USR_38847,29,11491,0.297,0.109,0.1,safe_commuters
USR_38848,26,7066,0.438,0.262,0.9,night_owls
USR_38849,24,3550,0.0,0.283,2.9,young_pros
USR_38850,36,16746,0.005,0.314,3.0,safe_commuters
USR_38851,69,22569,0.536,0.222,1.0,night_owls
USR_38852,73,8353,0.2,0.277,2.6,safe_commuters
USR_38853,60,10659,0.116,0.294,6.4,safe_commuters
USR_38854,73,5583,0.064,0.235,0.5,safe_commuters
USR_38855,71,10397,0.002,0.279,1.2,safe_commuters
USR_38856,59,7152,0.004,0.392,6.9,safe_commuters
USR_38857,51,12358,0.172,0.268,3.4,safe_commuters
USR_38858,53,4998,0.332,0.337,3.9,weekend_warriors
USR_38859,64,20005,0.277,0.19,5.2,safe_commuters
USR_38860,19,9899,0.308,0.333,8.2,young_pros
USR_38861,71,5749,0.002,0.391,2.6,safe_commuters
USR_38862,59,11077,0.408,0.18,2.0,night_owls
USR_38863,31,11231,0.181,0.307,1.2,safe_commuters
USR_38864,46,12928,0.215,0.317,2.2,safe_commuters
USR_38865,40,7371,0.015,0.255,3.0,safe_commuters
USR_38866,27,5909,0.149,0.209,2.3,safe_commuters
USR_38867,37,7765,0.126,0.397,2.9,safe_commuters
USR_38868,69,6749,0.371,0.278,1.0,night_owls
USR_38869,46,4579,0.16,0.313,2.4,weekend_warriors
USR_38870,23,6432,0.22,0.416,5.5,young_pros
USR_38871,48,4804,0.252,0.21,1.5,weekend_warriors
USR_38872,21,3163,0.086,0.255,10.0,young_pros
USR_38873,75,8633,0.042,0.193,2.2,safe_commuters
USR_38874,81,10995,0.134,0.345,1.1,safe_commuters
USR_38875,29,9634,0.006,0.335,0.9,safe_commuters
USR_38876,66,5033,0.127,0.319,0.9,safe_commuters
USR_38877,58,11038,0.066,0.298,0.5,safe_commuters
USR_38878,83,9222,0.153,0.33,2.9,safe_commuters
USR_38879,24,3213,0.179,0.22,2.2,young_pros
USR_38880,46,6963,0.321,0.363,1.1,night_owls
USR_38881,28,31507,0.001,0.287,0.5,safe_commuters
USR_38882,53,2420,0.179,0.265,2.3,weekend_warriors
USR_38883,40,9731,0.407,0.374,1.9,night_owls
USR_38884,40,2137,0.101,0.216,4.4,weekend_warriors
USR_38885,29,7943,0.009,0.368,1.7,safe_commuters
USR_38886,49,18581,0.17,0.315,5.3,safe_commuters
USR_38887,54,8463,0.402,0.246,1.4,night_owls
USR_38888,48,2804,0.087,0.323,2.8,weekend_warriors
USR_38889,38,24495,0.014,0.226,0.9,safe_commuters
USR_38890,66,10953,0.105,0.242,3.4,safe_commuters
USR_38891,68,13388,0.281,0.321,1.7,safe_commuters
USR_38892,57,6376,0.451,0.258,2.7,night_owls
USR_38893,34,9099,0.04,0.332,4.8,safe_commuters
USR_38894,25,29180,0.153,0.071,7.7,safe_commuters
USR_38895,72,13254,0.232,0.339,1.8,safe_commuters
USR_38896,71,6897,0.089,0.205,2.2,safe_commuters
USR_38897,35,12573,0.187,0.284,3.7,safe_commuters
USR_38898,26,10267,0.013,0.306,6.7,safe_commuters
USR_38899,31,8035,0.029,0.255,1.1,safe_commuters
USR_38900,34,24020,0.321,0.259,3.0,night_owls
USR_38901,49,5821,0.018,0.359,2.2,safe_commuters
USR_38902,53,12483,0.115,0.119,3.7,safe_commuters
USR_38903,48,9409,0.195,0.248,2.0,safe_commuters
USR_38904,51,2223,0.094,0.334,1.0,weekend_warriors
USR_38905,40,4567,0.04,0.316,6.4,weekend_warriors
USR_38906,48,7470,0.033,0.316,0.9,safe_commuters
USR_38907,62,18710,0.355,0.089,2.9,night_owls
USR_38908,27,4986,0.478,0.198,0.7,weekend_warriors
USR_38909,53,4567,0.136,0.0,5.5,weekend_warriors
USR_38910,26,7628,0.075,0.194,4.2,safe_commuters
USR_38911,35,23850,0.013,0.387,0.7,safe_commuters
USR_38912,60,23353,0.16,0.242,1.1,safe_commuters
USR_38913,79,3867,0.194,0.214,9.1,weekend_warriors
USR_38914,77,14643,0.219,0.095,1.0,safe_commuters
USR_38915,41,20281,0.346,0.357,10.0,night_owls
USR_38916,22,14425,0.124,0.407,2.1,young_pros
USR_38917,29,16214,0.175,0.33,4.4,safe_commuters
USR_38918,22,8953,0.018,0.225,1.2,young_pros
USR_38919,75,7710,0.218,0.289,0.6,safe_commuters
USR_38920,72,9074,0.0,0.475,3.5,safe_commuters
USR_38921,26,14470,0.12,0.28,1.9,safe_commuters
USR_38922,49,5668,0.236,0.408,5.9,safe_commuters
USR_38923,56,7433,0.095,0.187,3.9,safe_commuters
USR_38924,56,12762,0.03,0.253,2.4,safe_commuters
USR_38925,60,9976,0.069,0.262,8.0,safe_commuters
USR_38926,70,33534,0.095,0.257,1.5,safe_commuters
USR_38927,70,5137,0.315,0.077,1.3,night_owls
USR_38928,20,18668,0.153,0.551,1.9,young_pros
USR_38929,51,6005,0.131,0.309,0.2,safe_commuters
USR_38930,69,11994,0.03,0.21,2.2,safe_commuters
USR_38931,78,9041,0.29,0.227,2.5,safe_commuters
USR_38932,80,6624,0.056,0.144,7.4,safe_commuters
USR_38933,53,2828,0.048,0.235,2.4,weekend_warriors
USR_38934,81,4850,0.449,0.374,1.5,weekend_warriors
USR_38935,63,9639,0.205,0.19,4.7,safe_commuters
USR_38936,78,5339,0.391,0.34,1.1,night_owls
USR_38937,19,12123,0.076,0.285,5.0,young_pros
USR_38938,63,11730,0.487,0.441,3.6,night_owls
USR_38939,67,20136,0.041,0.125,1.9,safe_commuters
USR_38940,30,15150,0.098,0.402,4.7,safe_commuters
USR_38941,28,5712,0.156,0.297,5.5,safe_commuters
USR_38942,44,8437,0.432,0.258,2.0,night_owls
USR_38943,19,23754,0.118,0.065,0.9,young_pros
USR_38944,27,12353,0.613,0.339,2.7,night_owls
USR_38945,21,12523,0.069,0.317,4.8,young_pros
USR_38946,75,11509,0.011,0.15,3.2,safe_commuters
USR_38947,59,5651,0.124,0.115,1.2,safe_commuters
USR_38948,82,22191,0.031,0.356,1.6,safe_commuters
USR_38949,46,16345,0.216,0.157,0.4,safe_commuters
USR_38950,64,7311,0.072,0.18,1.5,safe_commuters
USR_38951,71,4544,0.041,0.205,1.2,weekend_warriors
USR_38952,54,18861,0.066,0.335,0.3,safe_commuters
USR_38953,72,25753,0.003,0.29,3.7,safe_commuters
USR_38954,39,5718,0.257,0.236,4.2,safe_commuters
USR_38955,31,6528,0.018,0.439,6.4,safe_commuters
USR_38956,51,4547,0.168,0.322,0.9,weekend_warriors
USR_38957,28,12179,0.136,0.124,2.8,safe_commuters
USR_38958,81,12045,0.031,0.111,1.0,safe_commuters
USR_38959,32,11623,0.147,0.39,1.1,safe_commuters
USR_38960,32,2705,0.187,0.494,4.2,weekend_warriors
USR_38961,23,4212,0.147,0.273,1.2,young_pros
USR_38962,29,8763,0.166,0.055,3.3,safe_commuters
USR_38963,62,22233,0.524,0.017,3.3,night_owls
USR_38964,59,10240,0.064,0.351,1.9,safe_commuters
USR_38965,56,4171,0.077,0.355,4.2,weekend_warriors
USR_38966,46,13244,0.132,0.304,1.9,safe_commuters
USR_38967,52,4410,0.092,0.302,3.0,weekend_warriors
USR_38968,57,12713,0.009,0.237,0.6,safe_commuters
USR_38969,42,9834,0.145,0.335,0.5,safe_commuters
USR_38970,22,19807,0.009,0.469,0.7,young_pros
USR_38971,66,6194,0.206,0.435,0.7,safe_commuters
USR_38972,80,3508,0.425,0.348,0.2,weekend_warriors
USR_38973,76,10133,0.734,0.197,3.1,night_owls
USR_38974,47,17914,0.5,0.179,6.5,night_owls
USR_38975,79,10510,0.171,0.165,5.7,safe_commuters
USR_38976,31,9971,0.014,0.275,4.5,safe_commuters
USR_38977,83,7171,0.481,0.212,4.3,night_owls
USR_38978,71,7642,0.046,0.179,3.2,safe_commuters
USR_38979,26,17875,0.437,0.301,2.0,night_owls
USR_38980,69,7853,0.365,0.302,1.6,night_owls
USR_38981,32,8321,0.226,0.388,3.2,safe_commuters
USR_38982,70,7466,0.22,0.214,7.0,safe_commuters
USR_38983,81,20208,0.307,0.274,3.6,night_owls
USR_38984,37,11326,0.085,0.33,3.9,safe_commuters
USR_38985,51,10574,0.216,0.223,2.7,safe_commuters
USR_38986,31,5078,0.169,0.158,6.3,safe_commuters
USR_38987,60,4126,0.089,0.265,4.2,weekend_warriors
USR_38988,58,9982,0.039,0.212,1.2,safe_commuters
USR_38989,60,17749,0.035,0.441,1.0,safe_commuters
USR_38990,57,11703,0.466,0.269,0.8,night_owls
USR_38991,71,6600,0.163,0.234,0.3,safe_commuters
USR_38992,50,12579,0.249,0.439,2.7,safe_commuters
USR_38993,45,3781,0.022,0.206,2.5,weekend_warriors
USR_38994,20,10050,0.306,0.359,7.1,young_pros
USR_38995,83,16947,0.086,0.349,3.2,safe_commuters
USR_38996,68,16048,0.08,0.314,1.5,safe_commuters
USR_38997,52,10265,0.405,0.236,3.9,night_owls
USR_38998,84,3956,0.109,0.238,0.6,weekend_warriors
USR_38999,67,3722,0.241,0.243,6.8,weekend_warriors
USR_39000,48,22765,0.131,0.228,0.3,safe_commuters
USR_39001,68,14076,0.303,0.382,0.9,night_owls
USR_39002,37,5191,0.2,0.23,0.8,safe_commuters
USR_39003,63,12912,0.41,0.451,1.0,night_owls
USR_39004,24,4793,0.005,0.192,3.8,young_pros
USR_39005,48,22662,0.147,0.23,0.8,safe_commuters
USR_39006,22,14637,0.293,0.224,1.2,young_pros
USR_39007,39,8811,0.101,0.224,2.6,safe_commuters
USR_39008,61,7109,0.236,0.23,1.2,safe_commuters
USR_39009,60,7238,0.205,0.318,5.6,safe_commuters
USR_39010,36,15553,0.406,0.37,4.7,night_owls
USR_39011,65,8081,0.411,0.288,3.5,night_owls
USR_39012,63,2409,0.093,0.42,1.4,weekend_warriors
USR_39013,23,6404,0.152,0.153,0.8,young_pros
USR_39014,64,6895,0.208,0.147,7.4,safe_commuters
USR_39015,57,20411,0.004,0.231,1.7,safe_commuters
USR_39016,56,19831,0.322,0.238,0.3,night_owls
USR_39017,45,12710,0.031,0.163,4.3,safe_commuters
USR_39018,52,19913,0.251,0.184,1.5,safe_commuters
USR_39019,65,3877,0.02,0.283,2.6,weekend_warriors
USR_39020,79,15293,0.103,0.229,0.8,safe_commuters
USR_39021,52,7867,0.073,0.294,1.2,safe_commuters
USR_39022,32,28464,0.16,0.187,0.9,safe_commuters
USR_39023,32,8809,0.102,0.259,0.7,safe_commuters
USR_39024,76,9730,0.065,0.33,2.5,safe_commuters
USR_39025,32,15298,0.014,0.238,4.2,safe_commuters
USR_39026,82,11360,0.267,0.471,1.0,safe_commuters
USR_39027,21,10713,0.243,0.263,6.1,young_pros
USR_39028,45,11238,0.291,0.237,1.1,safe_commuters
USR_39029,75,10653,0.274,0.267,1.9,safe_commuters
USR_39030,23,3405,0.397,0.263,3.2,young_pros
USR_39031,45,13318,0.39,0.35,3.3,night_owls
USR_39032,68,30772,0.272,0.43,2.6,safe_commuters
USR_39033,55,17015,0.101,0.235,2.5,safe_commuters
USR_39034,77,16090,0.071,0.261,1.8,safe_commuters
USR_39035,72,3902,0.084,0.109,1.5,weekend_warriors
USR_39036,77,12035,0.066,0.449,3.7,safe_commuters
USR_39037,65,3788,0.377,0.523,0.6,weekend_warriors
USR_39038,73,2357,0.114,0.138,3.4,weekend_warriors
USR_39039,71,4700,0.141,0.374,5.0,weekend_warriors
USR_39040,21,9694,0.388,0.328,0.9,young_pros
USR_39041,18,10493,0.174,0.292,0.4,young_pros
USR_39042,63,10958,0.074,0.446,1.1,safe_commuters
USR_39043,70,8895,0.325,0.444,4.8,night_owls
USR_39044,78,8297,0.248,0.238,1.8,safe_commuters
USR_39045,19,16796,0.114,0.26,1.4,young_pros
USR_39046,27,2075,0.511,0.32,3.3,weekend_warriors
USR_39047,28,8873,0.145,0.399,3.3,safe_commuters
USR_39048,84,5853,0.473,0.278,2.7,night_owls
USR_39049,83,6633,0.227,0.285,1.8,safe_commuters
USR_39050,54,10175,0.245,0.259,4.1,safe_commuters
USR_39051,66,7415,0.005,0.457,2.4,safe_commuters
USR_39052,35,11398,0.012,0.337,4.8,safe_commuters
USR_39053,28,13287,0.06,0.219,3.7,safe_commuters
USR_39054,79,7842,0.084,0.242,2.1,safe_commuters
USR_39055,34,15252,0.015,0.201,3.1,safe_commuters
USR_39056,21,2764,0.237,0.097,2.2,young_pros
USR_39057,40,12309,0.189,0.226,2.1,safe_commuters
USR_39058,19,8971,0.201,0.259,4.0,young_pros
USR_39059,74,8028,0.08,0.442,0.7,safe_commuters
USR_39060,63,10302,0.035,0.394,3.4,safe_commuters
USR_39061,39,6819,0.132,0.282,2.5,safe_commuters
USR_39062,19,9100,0.057,0.289,0.8,young_pros
USR_39063,43,8051,0.012,0.104,2.3,safe_commuters
USR_39064,26,12556,0.046,0.314,4.3,safe_commuters
USR_39065,61,5373,0.148,0.28,3.1,safe_commuters
USR_39066,80,8521,0.184,0.252,4.7,safe_commuters
USR_39067,72,14781,0.166,0.243,3.3,safe_commuters
USR_39068,68,2200,0.058,0.368,0.9,weekend_warriors
USR_39069,18,23594,0.208,0.286,5.6,young_pros
USR_39070,77,6558,0.512,0.317,3.3,night_owls
USR_39071,84,8156,0.307,0.287,3.5,night_owls
USR_39072,59,4904,0.037,0.171,3.7,weekend_warriors
USR_39073,59,3143,0.344,0.303,3.4,weekend_warriors
USR_39074,69,2815,0.129,0.27,1.6,weekend_warriors
USR_39075,81,10944,0.192,0.307,3.3,safe_commuters
USR_39076,73,7439,0.069,0.191,0.8,safe_commuters
USR_39077,63,6430,0.148,0.246,3.5,safe_commuters
USR_39078,73,7209,0.059,0.202,2.6,safe_commuters
USR_39079,67,6053,0.054,0.226,3.1,safe_commuters
USR_39080,32,11595,0.001,0.467,2.8,safe_commuters
USR_39081,39,22429,0.048,0.262,2.0,safe_commuters
USR_39082,45,5628,0.009,0.302,3.4,safe_commuters
USR_39083,51,11706,0.053,0.286,1.2,safe_commuters
USR_39084,30,20618,0.228,0.209,3.2,safe_commuters
USR_39085,21,7577,0.183,0.395,4.8,young_pros
USR_39086,80,6182,0.434,0.197,2.5,night_owls
USR_39087,61,5583,0.311,0.28,6.2,night_owls
USR_39088,34,4024,0.093,0.2,2.4,weekend_warriors
USR_39089,50,8642,0.154,0.329,1.3,safe_commuters
USR_39090,83,6423,0.022,0.294,3.7,safe_commuters
USR_39091,73,3941,0.217,0.419,3.3,weekend_warriors
USR_39092,76,12598,0.262,0.393,3.2,safe_commuters
USR_39093,27,25265,0.009,0.309,1.0,safe_commuters
USR_39094,70,6324,0.427,0.369,2.2,night_owls
USR_39095,80,12135,0.101,0.253,4.4,safe_commuters
USR_39096,18,6686,0.048,0.126,2.7,young_pros
USR_39097,34,2232,0.078,0.35,2.8,weekend_warriors
USR_39098,65,6155,0.132,0.308,1.9,safe_commuters
USR_39099,73,18201,0.184,0.453,7.9,safe_commuters
USR_39100,75,5128,0.185,0.23,1.4,safe_commuters
USR_39101,22,6732,0.081,0.301,0.9,young_pros
USR_39102,46,8491,0.184,0.329,2.8,safe_commuters
USR_39103,37,5673,0.395,0.316,5.6,night_owls
USR_39104,70,10090,0.255,0.255,4.4,safe_commuters
USR_39105,84,6838,0.023,0.169,1.4,safe_commuters
USR_39106,74,3015,0.024,0.112,2.7,weekend_warriors
USR_39107,57,3982,0.274,0.24,2.2,weekend_warriors
USR_39108,47,6554,0.453,0.044,3.5,night_owls
USR_39109,32,16090,0.116,0.259,2.7,safe_commuters
USR_39110,22,6375,0.199,0.28,2.6,young_pros
USR_39111,24,3099,0.025,0.165,3.5,young_pros
USR_39112,24,13211,0.218,0.19,4.2,young_pros
USR_39113,29,5814,0.068,0.189,4.3,safe_commuters
USR_39114,37,17134,0.051,0.095,2.8,safe_commuters
USR_39115,66,21618,0.21,0.317,1.3,safe_commuters
USR_39116,25,9173,0.134,0.177,3.3,safe_commuters
USR_39117,26,7069,0.216,0.181,8.8,safe_commuters
USR_39118,73,6341,0.093,0.228,3.1,safe_commuters
USR_39119,42,8325,0.254,0.217,3.7,safe_commuters
USR_39120,58,5374,0.023,0.172,2.5,safe_commuters
USR_39121,65,10036,0.452,0.198,4.9,night_owls
USR_39122,18,4467,0.208,0.335,4.2,young_pros
USR_39123,58,7910,0.291,0.467,4.6,safe_commuters
USR_39124,78,7489,0.363,0.391,0.5,night_owls
USR_39125,31,4766,0.242,0.372,3.4,weekend_warriors
USR_39126,45,7548,0.131,0.391,2.9,safe_commuters
USR_39127,21,7322,0.197,0.229,3.4,young_pros
USR_39128,75,12003,0.026,0.044,2.4,safe_commuters
USR_39129,39,12707,0.189,0.191,1.5,safe_commuters
USR_39130,44,5272,0.237,0.149,2.2,safe_commuters
USR_39131,37,8287,0.319,0.361,1.1,night_owls
USR_39132,58,8614,0.106,0.335,0.4,safe_commuters
USR_39133,50,8950,0.093,0.159,1.0,safe_commuters
USR_39134,79,3155,0.003,0.211,6.6,weekend_warriors
USR_39135,38,8706,0.043,0.255,1.9,safe_commuters
USR_39136,70,5164,0.093,0.296,2.0,safe_commuters
USR_39137,27,9311,0.087,0.371,1.0,safe_commuters
USR_39138,63,5458,0.424,0.407,1.4,night_owls
USR_39139,47,11233,0.1,0.18,1.8,safe_commuters
USR_39140,67,2624,0.068,0.325,4.2,weekend_warriors
USR_39141,40,3536,0.051,0.412,3.7,weekend_warriors
USR_39142,49,28750,0.075,0.102,3.7,safe_commuters
USR_39143,20,9098,0.068,0.377,0.5,young_pros
USR_39144,68,12345,0.063,0.068,7.8,safe_commuters
USR_39145,77,7108,0.194,0.196,3.6,safe_commuters
USR_39146,61,6622,0.17,0.365,3.5,safe_commuters
USR_39147,71,20198,0.622,0.185,1.7,night_owls
USR_39148,80,8061,0.099,0.221,1.5,safe_commuters
USR_39149,75,13543,0.041,0.408,1.9,safe_commuters
USR_39150,51,11607,0.04,0.254,1.7,safe_commuters
USR_39151,23,4399,0.021,0.135,3.3,young_pros
USR_39152,84,17966,0.013,0.31,3.7,safe_commuters
USR_39153,24,4090,0.06,0.376,6.6,young_pros
USR_39154,49,6423,0.013,0.186,3.2,safe_commuters
USR_39155,26,7130,0.202,0.291,1.0,safe_commuters
USR_39156,31,7448,0.198,0.218,4.3,safe_commuters
USR_39157,58,8841,0.016,0.513,1.1,safe_commuters
USR_39158,50,2688,0.166,0.293,3.5,weekend_warriors
USR_39159,31,9869,0.212,0.201,2.9,safe_commuters
USR_39160,23,15351,0.072,0.32,2.2,young_pros
USR_39161,33,4558,0.347,0.234,3.1,weekend_warriors
USR_39162,40,4577,0.021,0.261,2.2,weekend_warriors
USR_39163,24,7020,0.053,0.096,5.3,young_pros
USR_39164,25,12316,0.391,0.407,6.0,night_owls
USR_39165,50,2869,0.02,0.37,1.2,weekend_warriors
USR_39166,38,3236,0.107,0.449,1.6,weekend_warriors
USR_39167,49,8683,0.036,0.19,1.4,safe_commuters
USR_39168,39,4493,0.173,0.331,4.1,weekend_warriors
USR_39169,24,7365,0.117,0.26,3.0,young_pros
USR_39170,39,9191,0.119,0.195,3.9,safe_commuters
USR_39171,64,6986,0.428,0.197,3.4,night_owls
USR_39172,61,4030,0.437,0.091,2.4,weekend_warriors
USR_39173,77,13249,0.209,0.194,3.7,safe_commuters
USR_39174,22,4560,0.063,0.449,2.7,young_pros
USR_39175,61,8620,0.174,0.38,2.0,safe_commuters
USR_39176,25,5392,0.291,0.229,5.9,safe_commuters
USR_39177,57,16067,0.202,0.33,6.6,safe_commuters
USR_39178,33,20948,0.169,0.267,1.2,safe_commuters
USR_39179,51,3068,0.166,0.272,5.4,weekend_warriors
USR_39180,81,10850,0.028,0.179,6.4,safe_commuters
USR_39181,39,12740,0.277,0.23,0.5,safe_commuters
USR_39182,30,9732,0.289,0.26,10.0,safe_commuters
USR_39183,37,10940,0.103,0.315,4.1,safe_commuters
USR_39184,84,12308,0.04,0.214,5.0,safe_commuters
USR_39185,49,14287,0.23,0.346,5.2,safe_commuters
USR_39186,64,11341,0.062,0.073,3.3,safe_commuters
USR_39187,73,7422,0.222,0.367,1.1,safe_commuters
USR_39188,81,11266,0.367,0.246,5.7,night_owls
USR_39189,43,6422,0.041,0.226,1.7,safe_commuters
USR_39190,56,9205,0.086,0.144,0.3,safe_commuters
USR_39191,52,4750,0.097,0.392,4.2,weekend_warriors
USR_39192,57,4925,0.088,0.157,1.3,weekend_warriors
USR_39193,44,25319,0.306,0.277,3.1,night_owls
USR_39194,28,6570,0.02,0.132,1.7,safe_commuters
USR_39195,39,3595,0.055,0.371,1.9,weekend_warriors
USR_39196,32,25690,0.041,0.263,5.2,safe_commuters
USR_39197,27,15737,0.089,0.229,3.6,safe_commuters
USR_39198,45,5146,0.032,0.259,2.4,safe_commuters
USR_39199,27,7283,0.095,0.441,0.7,safe_commuters
USR_39200,29,13867,0.025,0.158,4.1,safe_commuters
USR_39201,52,23290,0.193,0.214,4.0,safe_commuters
USR_39202,44,4878,0.106,0.374,8.3,weekend_warriors
USR_39203,49,2438,0.158,0.256,1.9,weekend_warriors
USR_39204,77,8883,0.135,0.231,2.4,safe_commuters
USR_39205,75,3209,0.084,0.421,0.3,weekend_warriors
USR_39206,73,9166,0.356,0.357,0.2,night_owls
USR_39207,55,7487,0.053,0.095,0.7,safe_commuters
USR_39208,70,5402,0.194,0.419,1.3,safe_commuters
USR_39209,44,16566,0.005,0.179,2.3,safe_commuters
USR_39210,19,7237,0.186,0.355,2.7,young_pros
USR_39211,79,17615,0.526,0.169,3.4,night_owls
USR_39212,48,5538,0.118,0.339,2.5,safe_commuters
USR_39213,40,7167,0.046,0.207,5.9,safe_commuters
USR_39214,19,6239,0.091,0.349,1.9,young_pros
USR_39215,48,5649,0.161,0.224,0.5,safe_commuters
USR_39216,54,5411,0.222,0.323,1.7,safe_commuters
USR_39217,18,8680,0.332,0.399,3.4,young_pros
USR_39218,35,7322,0.233,0.295,1.2,safe_commuters
USR_39219,30,9629,0.151,0.112,1.6,safe_commuters
USR_39220,19,5616,0.053,0.225,0.7,young_pros
USR_39221,34,15983,0.049,0.439,0.6,safe_commuters
USR_39222,33,9371,0.0,0.198,4.1,safe_commuters
USR_39223,84,27958,0.082,0.341,0.8,safe_commuters
USR_39224,42,2147,0.227,0.298,1.1,weekend_warriors
USR_39225,83,7898,0.057,0.315,2.1,safe_commuters
USR_39226,55,16904,0.638,0.125,5.5,night_owls
USR_39227,35,16666,0.275,0.294,8.8,safe_commuters
USR_39228,69,5473,0.095,0.333,4.2,safe_commuters
USR_39229,63,5017,0.156,0.429,5.8,safe_commuters
